source_dataset,message_id,subject,body,combined_text,from_address,from_domain,reply_to_address,reply_to_domain,return_path_domain,message_id_domain,html_content,label
bundled_local,EMAIL_000446,Your Package Delivery Failed,Congratulations! You've won $5000. Claim your prize: bit.ly/8tv80b,Your Package Delivery Failed Congratulations! You've won $5000. Claim your prize: bit.ly/8tv80b,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000461,Update Payment Method Required,We noticed unusual activity. Please confirm your password: bit.ly/a7y8lf,Update Payment Method Required We noticed unusual activity. Please confirm your password: bit.ly/a7y8lf,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000426,Bank Security Alert,Your payment method has expired. Update it now: bit.ly/goxcd3,Bank Security Alert Your payment method has expired. Update it now: bit.ly/goxcd3,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000298,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/e4zn7n,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/e4zn7n,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000341,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/mg3q98,Update Payment Method Required Congratulations! You've won $5000. Claim your prize: bit.ly/mg3q98,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000131,Click Here to Confirm Your Password,Congratulations! You've won $5000. Claim your prize: bit.ly/mjwhf9,Click Here to Confirm Your Password Congratulations! You've won $5000. Claim your prize: bit.ly/mjwhf9,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000157,Refund Pending - Claim Now,Your Microsoft account needs immediate attention: bit.ly/13kyb8,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/13kyb8,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000286,Urgent: Verify Your Account,Your payment method has expired. Update it now: bit.ly/r2tahs,Urgent: Verify Your Account Your payment method has expired. Update it now: bit.ly/r2tahs,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000215,Urgent: Verify Your Account,We noticed unusual activity. Please confirm your password: bit.ly/ul027u,Urgent: Verify Your Account We noticed unusual activity. Please confirm your password: bit.ly/ul027u,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000052,Urgent: Verify Your Account,Click here immediately to verify your account before it gets suspended: bit.ly/rx2qkd,Urgent: Verify Your Account Click here immediately to verify your account before it gets suspended: bit.ly/rx2qkd,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000246,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/kt4irq,Update Payment Method Required Amazon detected unauthorized access. Verify your account: bit.ly/kt4irq,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000301,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/jar19z,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/jar19z,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000079,Click Here to Confirm Your Password,Your payment method has expired. Update it now: bit.ly/5ucljl,Click Here to Confirm Your Password Your payment method has expired. Update it now: bit.ly/5ucljl,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000288,Update Payment Method Required,Your Microsoft account needs immediate attention: bit.ly/ew5ugo,Update Payment Method Required Your Microsoft account needs immediate attention: bit.ly/ew5ugo,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000279,Click Here to Confirm Your Password,Confirm receipt of package: bit.ly/xr9iyo,Click Here to Confirm Your Password Confirm receipt of package: bit.ly/xr9iyo,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000295,Your Account Has Been Compromised,Congratulations! You've won $5000. Claim your prize: bit.ly/c0xtsc,Your Account Has Been Compromised Congratulations! You've won $5000. Claim your prize: bit.ly/c0xtsc,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000398,Your Package Delivery Failed,Congratulations! You've won $5000. Claim your prize: bit.ly/fcp1b3,Your Package Delivery Failed Congratulations! You've won $5000. Claim your prize: bit.ly/fcp1b3,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000013,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/9s9ad4,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/9s9ad4,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000000,Confirm Your Identity Now,Amazon detected unauthorized access. Verify your account: bit.ly/ss3y7p,Confirm Your Identity Now Amazon detected unauthorized access. Verify your account: bit.ly/ss3y7p,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000033,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/ypb31d,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/ypb31d,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000075,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/y1xl3q,Click Here to Confirm Your Password We noticed unusual activity. Please confirm your password: bit.ly/y1xl3q,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000180,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/2mk3b5,Congratulations! You've Won a Prize IRS tax refund ready for pickup. Claim here: bit.ly/2mk3b5,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000254,Click Here to Confirm Your Password,IRS tax refund ready for pickup. Claim here: bit.ly/s1972f,Click Here to Confirm Your Password IRS tax refund ready for pickup. Claim here: bit.ly/s1972f,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000496,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/axi70k,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/axi70k,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000029,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/h0qfg6,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/h0qfg6,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000151,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/uxilmz,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/uxilmz,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000294,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/u5zvav,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/u5zvav,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000476,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/igg63z,Congratulations! You've Won a Prize PayPal security alert. Confirm your information: bit.ly/igg63z,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000060,Urgent: Verify Your Account,PayPal security alert. Confirm your information: bit.ly/9c6dfp,Urgent: Verify Your Account PayPal security alert. Confirm your information: bit.ly/9c6dfp,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000350,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/0bsy0h,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/0bsy0h,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000400,Action Required: Unusual Activity Detected,Amazon detected unauthorized access. Verify your account: bit.ly/el5g2v,Action Required: Unusual Activity Detected Amazon detected unauthorized access. Verify your account: bit.ly/el5g2v,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000147,Congratulations! You've Won a Prize,Your Netflix subscription needs updating: bit.ly/nq8ix3,Congratulations! You've Won a Prize Your Netflix subscription needs updating: bit.ly/nq8ix3,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000458,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/5mu9yn,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/5mu9yn,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000355,Action Required: Unusual Activity Detected,IRS tax refund ready for pickup. Claim here: bit.ly/3s5t1r,Action Required: Unusual Activity Detected IRS tax refund ready for pickup. Claim here: bit.ly/3s5t1r,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000123,Your Account Has Been Compromised,We noticed unusual activity. Please confirm your password: bit.ly/5cng04,Your Account Has Been Compromised We noticed unusual activity. Please confirm your password: bit.ly/5cng04,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000274,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/wnjc4y,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/wnjc4y,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000484,Bank Security Alert,Confirm receipt of package: bit.ly/vlmz2s,Bank Security Alert Confirm receipt of package: bit.ly/vlmz2s,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000175,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/c8caye,Action Required: Unusual Activity Detected Your Netflix subscription needs updating: bit.ly/c8caye,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000009,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/9gzr5d,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/9gzr5d,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000297,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/fp29pm,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/fp29pm,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000371,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/9rr15d,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/9rr15d,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000471,Congratulations! You've Won a Prize,Your payment method has expired. Update it now: bit.ly/igs8mk,Congratulations! You've Won a Prize Your payment method has expired. Update it now: bit.ly/igs8mk,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000310,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/uc8cyy,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/uc8cyy,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000135,Action Required: Unusual Activity Detected,Click here immediately to verify your account before it gets suspended: bit.ly/doi54v,Action Required: Unusual Activity Detected Click here immediately to verify your account before it gets suspended: bit.ly/doi54v,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000308,Congratulations! You've Won a Prize,Congratulations! You've won $5000. Claim your prize: bit.ly/ejzydb,Congratulations! You've Won a Prize Congratulations! You've won $5000. Claim your prize: bit.ly/ejzydb,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000379,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/9yoc5t,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/9yoc5t,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000343,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/gkoqao,Congratulations! You've Won a Prize IRS tax refund ready for pickup. Claim here: bit.ly/gkoqao,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000171,Update Payment Method Required,PayPal security alert. Confirm your information: bit.ly/o12kln,Update Payment Method Required PayPal security alert. Confirm your information: bit.ly/o12kln,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000154,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/2s3bgn,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/2s3bgn,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000337,Update Payment Method Required,Your payment method has expired. Update it now: bit.ly/o8328z,Update Payment Method Required Your payment method has expired. Update it now: bit.ly/o8328z,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000107,Action Required: Unusual Activity Detected,We noticed unusual activity. Please confirm your password: bit.ly/0j4djp,Action Required: Unusual Activity Detected We noticed unusual activity. Please confirm your password: bit.ly/0j4djp,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000469,Your Account Has Been Compromised,We noticed unusual activity. Please confirm your password: bit.ly/6sqjui,Your Account Has Been Compromised We noticed unusual activity. Please confirm your password: bit.ly/6sqjui,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000015,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/a9xvnl,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/a9xvnl,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000277,Refund Pending - Claim Now,Click here immediately to verify your account before it gets suspended: bit.ly/i94a1b,Refund Pending - Claim Now Click here immediately to verify your account before it gets suspended: bit.ly/i94a1b,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000046,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/7v8y3z,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/7v8y3z,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000020,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/pxx2pi,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/pxx2pi,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000243,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/hzl8ae,Congratulations! You've Won a Prize PayPal security alert. Confirm your information: bit.ly/hzl8ae,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000166,Action Required: Unusual Activity Detected,Your Microsoft account needs immediate attention: bit.ly/8uee9s,Action Required: Unusual Activity Detected Your Microsoft account needs immediate attention: bit.ly/8uee9s,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000273,Confirm Your Identity Now,Congratulations! You've won $5000. Claim your prize: bit.ly/jgjgo7,Confirm Your Identity Now Congratulations! You've won $5000. Claim your prize: bit.ly/jgjgo7,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000383,Update Payment Method Required,IRS tax refund ready for pickup. Claim here: bit.ly/0b6dk6,Update Payment Method Required IRS tax refund ready for pickup. Claim here: bit.ly/0b6dk6,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000290,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/0hugnm,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/0hugnm,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000434,Bank Security Alert,Your Microsoft account needs immediate attention: bit.ly/g0a835,Bank Security Alert Your Microsoft account needs immediate attention: bit.ly/g0a835,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000053,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/79a3ri,Your Account Has Been Compromised PayPal security alert. Confirm your information: bit.ly/79a3ri,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000361,Refund Pending - Claim Now,We noticed unusual activity. Please confirm your password: bit.ly/mb9973,Refund Pending - Claim Now We noticed unusual activity. Please confirm your password: bit.ly/mb9973,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000073,Action Required: Unusual Activity Detected,Congratulations! You've won $5000. Claim your prize: bit.ly/cy9bnx,Action Required: Unusual Activity Detected Congratulations! You've won $5000. Claim your prize: bit.ly/cy9bnx,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000326,Your Package Delivery Failed,Confirm receipt of package: bit.ly/tx228j,Your Package Delivery Failed Confirm receipt of package: bit.ly/tx228j,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000399,Your Package Delivery Failed,Click here immediately to verify your account before it gets suspended: bit.ly/bj3zf8,Your Package Delivery Failed Click here immediately to verify your account before it gets suspended: bit.ly/bj3zf8,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000193,Action Required: Unusual Activity Detected,IRS tax refund ready for pickup. Claim here: bit.ly/415ngj,Action Required: Unusual Activity Detected IRS tax refund ready for pickup. Claim here: bit.ly/415ngj,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000406,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/tiws84,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/tiws84,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000447,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/5yg2hl,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/5yg2hl,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000349,Click Here to Confirm Your Password,Congratulations! You've won $5000. Claim your prize: bit.ly/wmkumr,Click Here to Confirm Your Password Congratulations! You've won $5000. Claim your prize: bit.ly/wmkumr,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000106,Confirm Your Identity Now,Confirm receipt of package: bit.ly/czqrf8,Confirm Your Identity Now Confirm receipt of package: bit.ly/czqrf8,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000316,Confirm Your Identity Now,Your payment method has expired. Update it now: bit.ly/tt659c,Confirm Your Identity Now Your payment method has expired. Update it now: bit.ly/tt659c,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000072,Action Required: Unusual Activity Detected,Congratulations! You've won $5000. Claim your prize: bit.ly/5ljcd4,Action Required: Unusual Activity Detected Congratulations! You've won $5000. Claim your prize: bit.ly/5ljcd4,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000465,Confirm Your Identity Now,Confirm receipt of package: bit.ly/6nbmga,Confirm Your Identity Now Confirm receipt of package: bit.ly/6nbmga,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000102,Bank Security Alert,Your Netflix subscription needs updating: bit.ly/kgwp5x,Bank Security Alert Your Netflix subscription needs updating: bit.ly/kgwp5x,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000370,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/lnv5bc,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/lnv5bc,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000331,Refund Pending - Claim Now,Congratulations! You've won $5000. Claim your prize: bit.ly/qcezvr,Refund Pending - Claim Now Congratulations! You've won $5000. Claim your prize: bit.ly/qcezvr,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000783,Welcome to Our Newsletter,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.","Welcome to Our Newsletter Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",admin@project.com,project.com,,,,,,0
bundled_local,EMAIL_000019,Bank Security Alert,Confirm receipt of package: bit.ly/xutwgy,Bank Security Alert Confirm receipt of package: bit.ly/xutwgy,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000373,Action Required: Unusual Activity Detected,Confirm receipt of package: bit.ly/w64wnw,Action Required: Unusual Activity Detected Confirm receipt of package: bit.ly/w64wnw,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000394,Urgent: Verify Your Account,Your Microsoft account needs immediate attention: bit.ly/ss19zh,Urgent: Verify Your Account Your Microsoft account needs immediate attention: bit.ly/ss19zh,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000061,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/590127,Urgent: Verify Your Account IRS tax refund ready for pickup. Claim here: bit.ly/590127,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000351,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/0b27je,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/0b27je,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000425,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/h0yzoc,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/h0yzoc,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000494,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/k5t815,Click Here to Confirm Your Password We noticed unusual activity. Please confirm your password: bit.ly/k5t815,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000251,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/zcmxxz,Action Required: Unusual Activity Detected Your Netflix subscription needs updating: bit.ly/zcmxxz,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000463,Confirm Your Identity Now,Confirm receipt of package: bit.ly/0kikun,Confirm Your Identity Now Confirm receipt of package: bit.ly/0kikun,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000078,Action Required: Unusual Activity Detected,Confirm receipt of package: bit.ly/91gdhv,Action Required: Unusual Activity Detected Confirm receipt of package: bit.ly/91gdhv,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000432,Refund Pending - Claim Now,Your Microsoft account needs immediate attention: bit.ly/ovmtiy,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/ovmtiy,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000049,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/qvk8ku,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/qvk8ku,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000222,Confirm Your Identity Now,Your payment method has expired. Update it now: bit.ly/ewyd82,Confirm Your Identity Now Your payment method has expired. Update it now: bit.ly/ewyd82,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000023,Confirm Your Identity Now,We noticed unusual activity. Please confirm your password: bit.ly/6cx6kx,Confirm Your Identity Now We noticed unusual activity. Please confirm your password: bit.ly/6cx6kx,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000040,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/75dnwk,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/75dnwk,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000448,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/ogfm6z,Your Account Has Been Compromised PayPal security alert. Confirm your information: bit.ly/ogfm6z,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000058,Congratulations! You've Won a Prize,Amazon detected unauthorized access. Verify your account: bit.ly/7nvija,Congratulations! You've Won a Prize Amazon detected unauthorized access. Verify your account: bit.ly/7nvija,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000191,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/irjt03,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/irjt03,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000017,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/e7rnys,Urgent: Verify Your Account IRS tax refund ready for pickup. Claim here: bit.ly/e7rnys,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000268,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/clgdh5,Congratulations! You've Won a Prize IRS tax refund ready for pickup. Claim here: bit.ly/clgdh5,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000250,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/00lyyd,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/00lyyd,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000430,Refund Pending - Claim Now,Your payment method has expired. Update it now: bit.ly/5r324w,Refund Pending - Claim Now Your payment method has expired. Update it now: bit.ly/5r324w,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000392,Bank Security Alert,Your Netflix subscription needs updating: bit.ly/x0j3z4,Bank Security Alert Your Netflix subscription needs updating: bit.ly/x0j3z4,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000380,Update Payment Method Required,Your Netflix subscription needs updating: bit.ly/q4bclb,Update Payment Method Required Your Netflix subscription needs updating: bit.ly/q4bclb,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000395,Your Package Delivery Failed,Your payment method has expired. Update it now: bit.ly/fkvjo3,Your Package Delivery Failed Your payment method has expired. Update it now: bit.ly/fkvjo3,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000428,Refund Pending - Claim Now,Click here immediately to verify your account before it gets suspended: bit.ly/1rx856,Refund Pending - Claim Now Click here immediately to verify your account before it gets suspended: bit.ly/1rx856,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000094,Your Account Has Been Compromised,Click here immediately to verify your account before it gets suspended: bit.ly/xvew5f,Your Account Has Been Compromised Click here immediately to verify your account before it gets suspended: bit.ly/xvew5f,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000082,Action Required: Unusual Activity Detected,Your payment method has expired. Update it now: bit.ly/iguos8,Action Required: Unusual Activity Detected Your payment method has expired. Update it now: bit.ly/iguos8,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000080,Your Package Delivery Failed,Your payment method has expired. Update it now: bit.ly/g7pu2z,Your Package Delivery Failed Your payment method has expired. Update it now: bit.ly/g7pu2z,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000378,Congratulations! You've Won a Prize,Click here immediately to verify your account before it gets suspended: bit.ly/hywasc,Congratulations! You've Won a Prize Click here immediately to verify your account before it gets suspended: bit.ly/hywasc,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
